TIME,COURSE,IMP_MSHS_CLASS,IM_MSHS_CLUB,IM_COMPETIT,IM_AFTERSCHOOL,IM_SUMMERCAMP,IM_APCLASS,IM_DUAL,IM_FAM_INFLU,IM_FAM_WORK,IM_HSTEACH,IM_EMPLOY,IM_STUDENT,IM_WORK,IM_OTHER,DEG_PROGRAM,MOT_JOB,MOT_BACH,MOT_HS,MOT_CAR_AD,MOT_CAR_CHG,MOT_PROFDEV,MOT_JOBDIS,MOT_RELOC,MOT_CURRENT,MOT_IT_CERT,MOT_FINAN,MOT_PERS,FIRST_CHOICE,MORE_CLASS,MORE_CLASS_WHY,GENDER,AGE
2023/09/06 5:11:40 PM EST,CMP 128 Computer Science I,High Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Computer programming,,,Man,25-34
2023/09/06 5:46:32 PM EST,CMP 128 Computer Science I,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Computer Science,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,First Choice,,,Man,25-34
2023/09/07 2:12:21 AM EST,CMP 128 Computer Science I,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,N/A,N/A,N/A,N/A,N/A,N/A,Computer Science,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Science,,,Man,18 and younger
2023/09/07 7:41:06 AM EST,CMP 128 Computer Science I,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Undecided,,,,,,,,,,,,,,4,I enjoy working with computers.,Non-binary,18 and younger
2023/09/07 7:41:47 AM EST,CMP 128 Computer Science I,High Impact,High Impact,Some Impact,N/A,N/A,N/A,Some Impact,Some Impact,High Impact,N/A,N/A,Some Impact,N/A,High Impact,Challenger Program,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Business,,,Woman,18 and younger
2023/09/07 8:38:23 AM EST,CMP 131 Fundamentals of Programming (Python),No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Data Analytics Certificate of Achievement,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,LIberal Arts,,,Woman,25-34
2023/09/07 8:41:20 AM EST,CMP 131 Fundamentals of Programming (Python),High Impact,Some Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,First Choice,,,Man,18 and younger
2023/09/07 8:42:02 AM EST,CMP 131 Fundamentals of Programming (Python),N/A,N/A,N/A,N/A,N/A,N/A,N/A,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Data Science,,,,,,,,,,,,,,4,I want to learn more specific skills to make myself more marketable when I graduate.,Man,21-24
2023/09/07 8:42:17 AM EST,CMP 131 Fundamentals of Programming (Python),No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,First Choice,,,Man,19-20
2023/09/07 8:43:33 AM EST,CMP 131 Fundamentals of Programming (Python),High Impact,N/A,N/A,Some Impact,N/A,N/A,N/A,High Impact,High Impact,Some Impact,No Impact,N/A,Some Impact,N/A,Computer Science,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,First Choice,,,Man,19-20
2023/09/07 8:44:05 AM EST,CMP 131 Fundamentals of Programming (Python),No Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,Information Technology,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,First Choice,,,Woman,25-34
2023/09/07 8:44:38 AM EST,CMP 131 Fundamentals of Programming (Python),No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Information Technology,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,First Choice,,,Man,21-24
2023/09/07 8:46:46 AM EST,CMP 131 Fundamentals of Programming (Python),High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,First Choice,,,Man,21-24
2023/09/07 8:46:48 AM EST,CMP 131 Fundamentals of Programming (Python),Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Information Technology,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Exercise Science,,,Man,21-24
2023/09/07 8:47:18 AM EST,CMP 131 Fundamentals of Programming (Python),No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,First Choice,,,Man,19-20
2023/09/07 8:48:02 AM EST,CMP 131 Fundamentals of Programming (Python),Some Impact,N/A,N/A,N/A,N/A,N/A,N/A,High Impact,High Impact,No Impact,No Impact,N/A,No Impact,N/A,Information Technology,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,First Choice,,,Man,19-20
2023/09/07 8:48:59 AM EST,CMP 131 Fundamentals of Programming (Python),No Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Non Degree seeking,,,,,,,,,,,,,,4,"I understand that coding is very influential to several fields. I am interested in engineering and finance mainly and they both require coding knowledge these days. I feel like my previous schools, Columbia High School and the University of Cincinnati did me a major disservice by not launching me into an actual coding language or not teaching me one at all. My father, grandfather, and neighbors have made a career of it. In short, it has a lot of potential to advance my knowledge. ",Man,21-24
2023/09/07 8:49:37 AM EST,CMP 131 Fundamentals of Programming (Python),No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Data Analytics Certificate of Achievement,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,N/A,,,Man,25-34
2023/09/07 11:07:31 AM EST,CMP 128 Computer Science I,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Computer Science,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,First Choice,,,Woman,18 and younger
2023/09/07 3:41:15 PM EST,,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,N/A,Data Analytics Certificate of Achievement,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Math,,,Woman,35-64
2023/09/07 3:56:35 PM EST,CMP 128 Computer Science I,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,CIS Game Development,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,First Choice,,,Man,18 and younger
2023/09/07 6:37:13 PM EST,CMP 128 Computer Science I,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,No Impact,Some Impact,N/A,Non Degree seeking,,,,,,,,,,,,,,4,"I am currently a highschooler attending CCM as my dual enrollment option. I plan on majoring in computer science, specifically in either data science or software engineering. I genuinely enjoy working with computers and I am already taking two introductory compsci courses at the same time, java and python. I plan on learning many more languages as well so I will be taking more classes.",Man,18 and younger
2023/09/08 8:30:14 AM EST,CMP 128 Computer Science I,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Undecided,,,,,,,,,,,,,,4,Computer science is a growing field and I find myself interested in possibly pursuing it later on.,Man,18 and younger
2023/09/08 8:53:48 AM EST,CMP 128 Computer Science I,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Mechanical Engineering Technology,,,,,,,,,,,,,,3,Because I could see it being useful in my future in some way shape or form,Man,21-24
2023/09/08 11:56:48 AM EST,CMP 128 Computer Science I,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,No,No,Yes,Yes,No,No,No,No,No,No,No,No,N/A,,,Man,18 and younger
2023/09/08 11:57:41 AM EST,CMP 128 Computer Science I,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,N/A,Undecided,,,,,,,,,,,,,,4,"I would be interested in some sense to take another computing class, because it seems interesting to learn how to code run a program.",Man,18 and younger
2023/09/08 11:57:49 AM EST,CMP 128 Computer Science I,High Impact,Some Impact,High Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,High Impact,Some Impact,No Impact,High Impact,No Impact,N/A,Undecided,,,,,,,,,,,,,,5,I am very interested in computing and programming. I tried to teach myself C++ at home a few years back but its difficult without proper guidance.,Man,18 and younger
2023/09/08 11:58:45 AM EST,CMP 128 Computer Science I,Some Impact,Some Impact,Some Impact,N/A,N/A,N/A,High Impact,High Impact,N/A,High Impact,N/A,High Impact,N/A,N/A,Computer Science,No,No,Yes,No,No,No,No,No,No,No,No,No,EDAM sharetime,,,Prefer not to say,18 and younger
2023/09/08 12:11:31 PM EST,CMP 128 Computer Science I,N/A,N/A,N/A,N/A,N/A,N/A,High Impact,N/A,N/A,N/A,N/A,High Impact,High Impact,N/A,ShareTime EDAM,,,,,,,,,,,,,,3,if it relates more to my career i will further pursue coding but i dont currently feel it relates to much to engineering and manufacturing.,Man,18 and younger
2023/09/08 12:16:01 PM EST,CMP 128 Computer Science I,High Impact,High Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Some Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,CIS Game Development,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,First Choice,,,Man,18 and younger
2023/09/08 8:10:38 PM EST,CMP 128 Computer Science I,Some Impact,N/A,N/A,N/A,N/A,N/A,N/A,Some Impact,N/A,High Impact,Some Impact,Some Impact,No Impact,N/A,Electronics Engineering Technology,,,,,,,,,,,,,,3,I really enjoy coding and taking classes to learns the ins and outs is good but I find coding to be best self taught through practice.,Man,21-24
2023/09/09 12:51:24 PM EST,CMP 128 Computer Science I,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,First Choice,,,Woman,25-34
2023/09/09 5:55:53 PM EST,CMP 128 Computer Science I,High Impact,N/A,N/A,N/A,N/A,N/A,N/A,High Impact,N/A,High Impact,High Impact,No Impact,High Impact,Some Impact,Information Technology,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes,First Choice,,,Man,25-34
2023/09/11 9:14:01 AM EST,CMP 128 Computer Science I,Some Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,High Impact,High Impact,No Impact,High Impact,High Impact,No Impact,Information Technology,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,First Choice,,,Man,25-34
2023/09/11 11:44:25 AM EST,CMP 128 Computer Science I,N/A,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,First Choice,,,Man,25-34
2023/09/11 12:25:34 PM EST,CMP 128 Computer Science I,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,No Impact,Some Impact,Some Impact,Some Impact,Information Technology,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,First Choice,,,Man,19-20
2023/09/11 12:32:30 PM EST,CMP 128 Computer Science I,No Impact,No Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Information Technology,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,First Choice,,,Man,21-24
2023/09/11 12:34:26 PM EST,CMP 128 Computer Science I,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,No,No,No,No,No,No,No,No,No,First Choice,,,Man,19-20
2023/09/11 1:23:27 PM EST,CMP 128 Computer Science I,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,Computer Science,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,First Choice,,,Man,35-64
2023/09/11 2:33:16 PM EST,CMP 128 Computer Science I,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Business,,,,,,,,,,,,,,4,Want to learn more about tech,Woman,19-20
2023/09/11 4:01:57 PM EST,CMP 128 Computer Science I,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High School Student,,,,,,,,,,,,,,5,"I would be, this is the career I would like to do",Non-binary,18 and younger
2023/09/11 5:49:53 PM EST,CMP 128 Computer Science I,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Computer Science,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,First Choice,,,Man,25-34
2023/09/12 5:39:01 PM EST,CMP 128 Computer Science I,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Mechanical Engineering Technology,,,,,,,,,,,,,,3,eh,Man,25-34
2023/09/12 7:43:07 PM EST,CMP 128 Computer Science I,High Impact,Some Impact,High Impact,Some Impact,Some Impact,N/A,N/A,N/A,Some Impact,Some Impact,No Impact,High Impact,Some Impact,No Impact,Digital Media Technology,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,First Choice,,,Man,21-24
2023/09/12 8:37:22 PM EST,CMP 128 Computer Science I,High Impact,High Impact,High Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Mechanical Engineering Technology,,,,,,,,,,,,,,3,I am interested in other things,Man,21-24
2023/09/12 8:43:49 PM EST,CMP 128 Computer Science I,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,ShareTime EDAM,,,,,,,,,,,,,,3,"I’m not really sure how I feel about the computing class. Since it wasn’t a class that I chose and since we’ve only met 4 times, I’m not really sure how I feel about the class. ",Man,18 and younger
2023/09/12 10:00:23 PM EST,CMP 128 Computer Science I,High Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,ShareTime EDAM,,,,,,,,,,,,,,3,This class just started so idk how it’s gonna be,Man,18 and younger
2023/09/13 8:04:58 AM EST,CMP 128 Computer Science I,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,ShareTime EDAM,,,,,,,,,,,,,,3,Im interested in learning on how to code since I've never really coded before.,Man,18 and younger
2023/09/13 9:23:16 AM EST,CMP 130 Intro to IT,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Science,,,Man,18 and younger
2023/09/13 9:23:39 AM EST,CMP 130 Intro to IT,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,First Choice,,,Man,18 and younger
2023/09/13 9:23:52 AM EST,CMP 130 Intro to IT,Some Impact,Some Impact,N/A,N/A,N/A,N/A,High Impact,Some Impact,High Impact,N/A,N/A,Some Impact,N/A,N/A,ShareTime CSIP Program,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,First Choice,,,Woman,18 and younger
2023/09/13 9:23:53 AM EST,CMP 130 Intro to IT,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,First Choice,,,Woman,18 and younger
2023/09/13 9:24:41 AM EST,CMP 130 Intro to IT,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Science,,,Man,18 and younger
2023/09/13 9:24:59 AM EST,CMP 130 Intro to IT,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,First Choice,,,Woman,18 and younger
2023/09/13 9:25:00 AM EST,CMP 130 Intro to IT,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,first choice,,,Man,18 and younger
2023/09/13 9:25:01 AM EST,CMP 130 Intro to IT,High Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,N/A,Cybersecurity,,,,,,,,,,,,,,5,I enjoy computers and I want to go to college for them.,Man,18 and younger
2023/09/13 9:25:08 AM EST,CMP 130 Intro to IT,High Impact,N/A,High Impact,N/A,N/A,N/A,N/A,High Impact,High Impact,Some Impact,N/A,N/A,N/A,N/A,ShareTime CSIP Program,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,First Choice,,,Man,18 and younger
2023/09/13 9:25:13 AM EST,CMP 130 Intro to IT,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,ShareTime CSIP Program,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,First Choice,,,Man,18 and younger
2023/09/13 9:25:24 AM EST,CMP 120 Foundations of Information Security,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,First Choice,,,Man,18 and younger
2023/09/13 9:26:44 AM EST,CMP 130 Intro to IT,Some Impact,Some Impact,N/A,N/A,N/A,N/A,N/A,Some Impact,High Impact,Some Impact,N/A,N/A,N/A,N/A,ShareTime CSIP Program,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,First Choice,,,Man,18 and younger
2023/09/13 9:26:56 AM EST,CMP 130 Intro to IT,High Impact,High Impact,High Impact,N/A,High Impact,N/A,N/A,High Impact,High Impact,High Impact,N/A,N/A,N/A,N/A,ShareTime CSIP Program,No,No,Yes,No,No,No,No,No,No,No,No,No,First Choice,,,Woman,18 and younger
2023/09/13 9:27:02 AM EST,CMP 130 Intro to IT,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Information Security Certificate of Achievement,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,First Choice,,,Man,18 and younger
2023/09/13 9:27:08 AM EST,CMP 130 Intro to IT,High Impact,No Impact,High Impact,Some Impact,High Impact,N/A,N/A,N/A,N/A,Some Impact,N/A,N/A,N/A,Some Impact,ShareTime CSIP Program,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,First Choice,,,Woman,18 and younger
2023/09/13 9:27:25 AM EST,CMP 130 Intro to IT,Some Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Engineering,,,Man,18 and younger
2023/09/13 9:28:23 AM EST,CMP 130 Intro to IT,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,First Choice,,,Man,18 and younger
