TIME,COURSE,IM_MSHS_CLASS,IM_MSHS_CLUB,IM_COMPETIT,IM_AFTERSCHOOL,IM_SUMMERCAMP,IM_APCLASS,IM_DUAL,IM_FAM_INFLU,IM_FAM_WORK,IM_HSTEACH,IM_EMPLOY,IM_STUDENT,IM_WORK,IM_OTHER,DEG_PROGRAM,MOT_JOB,MOT_BACH,MOT_HS,MOT_CAR_AD,MOT_CAR_CHG,MOT_PROFDEV,MOT_JOBDIS,MOT_RELOC,MOT_CURRENT,MOT_IT_CERT,MOT_FINAN,MOT_PERS,FIRST_CHOICE,MORE_CLASS,MORE_CLASS_WHY,GENDER,AGE
2022/10/05 11:41:22 AM EST,CMP 128 Computer Science I,1,2,N/A,N/A,N/A,N/A,N/A,2,2,0,N/A,N/A,N/A,N/A,Mechanical Engineering Tech0logy,,,,,,,,,,,,,,4,Being the only one that does 0t k0w what they are doing and struggling to catch up. ,Woman,18 and younger
2022/10/05 11:41:39 AM EST,CMP 128 Computer Science I,0,0,0,0,0,0,2,0,0,0,0,0,1,0,Challenger Program,0,0,0,0,0,0,0,0,0,0,0,0,N/A,,,Man,18 and younger
2022/10/05 11:41:49 AM EST,CMP 128 Computer Science I,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Undecided,,,,,,,,,,,,,,3,"It's interesting to learn about the history of coding and how it affected tech0logy for the future, but I'm 0t sure how I would feel about doing future classes where we type code and solve problems because of how complicated the coding commands can be at times.",Man,18 and younger
2022/10/05 11:42:03 AM EST,CMP 128 Computer Science I,1,0,0,0,0,1,0,1,0,0,0,0,0,0,Undecided,,,,,,,,,,,,,,4,"i was never really interested in computer science back when i took AP comp sci. 0thing i did seemed to make sense to me, which took away hope that i would get past the class. when we started doing comp sci at the ccm, everything i did began to add up. it being easier to understand, i started to gain more interest in the subject.",Man,18 and younger
2022/10/05 11:43:02 AM EST,CMP 128 Computer Science I,1,0,0,0,0,0,0,2,0,0,0,0,0,0,ShareTime Engineering,,,,,,,,,,,,,,4,I enjoy this class and would take a0ther in the future,Man,18 and younger
2022/10/05 11:43:16 AM EST,CMP 128 Computer Science I,0,0,0,0,0,0,2,0,0,0,0,0,0,0,High School Student,,,,,,,,,,,,,,4,I would be interested in taking a0ther computing class because it could help me in the future with the career I wish to pursue.,Man,18 and younger
2022/10/05 11:43:19 AM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ShareTime EDAM,,,,,,,,,,,,,,3,I would 0t be interested because after this class I will have most of what I need to k0w for mechanical engineering.,Man,18 and younger
2022/10/05 11:48:37 AM EST,CMP 128 Computer Science I,2,0,0,0,0,2,0,2,2,1,0,2,0,0,Computer Science,1,1,0,0,0,0,0,0,1,0,0,0,First Choice,,,I do 0t identify,18 and younger
2022/10/05 6:36:24 PM EST,CMP 128 Computer Science I,N/A,N/A,2,N/A,N/A,N/A,N/A,1,1,N/A,N/A,N/A,N/A,N/A,Computer Science,1,1,0,0,0,0,0,0,0,0,0,0,First Choice,,,Man,21-24
2022/10/05 11:05:46 PM EST,CMP 128 Computer Science I,1,1,1,1,1,1,1,0,0,0,1,0,1,1,Computer Science,1,0,0,1,0,1,0,1,0,0,1,0,Engineering,,,Man,21-24
2022/10/06 10:11:16 AM EST,CMP 239 Internet & Web Page Design,1,0,0,0,0,0,0,1,0,1,0,1,0,0,Digital Media Tech0logy,0,1,0,0,0,0,0,0,0,0,1,1,LIberal Arts,,,Man,19-20
2022/10/06 10:12:05 AM EST,CMP 239 Internet & Web Page Design,2,0,0,0,0,0,0,1,1,0,0,0,1,0,Computer Science,1,1,0,1,0,1,0,0,0,0,1,0,First Choice,,,Man,18 and younger
2022/10/06 10:13:01 AM EST,CMP 239 Internet & Web Page Design,2,0,2,1,0,0,0,2,2,2,0,0,0,0,Information Tech0logy,1,0,0,1,0,1,0,0,1,1,1,1,Engineering,,,Man,18 and younger
2022/10/06 10:13:11 AM EST,CMP 239 Internet & Web Page Design,0,0,0,0,0,0,0,2,0,2,2,0,2,0,Business,,,,,,,,,,,,,,3,Im 0t really exited 0r disapointed about taking a computer class.,Woman,18 and younger
2022/10/06 10:13:32 AM EST,CMP 239 Internet & Web Page Design,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Digital Media Tech0logy,0,0,0,1,0,1,0,0,1,0,0,1,First Choice,,,Man,21-24
2022/10/06 10:14:08 AM EST,CMP 239 Internet & Web Page Design,1,1,0,0,0,0,0,1,2,0,0,0,0,0,Information Tech0logy,1,1,0,0,1,1,0,0,1,1,1,0,Criminal Justice,,,Woman,19-20
2022/10/06 10:14:36 AM EST,CMP 239 Internet & Web Page Design,0,0,0,0,0,0,0,2,1,0,0,0,0,0,Web Development Certificate of Achievement,1,0,0,1,1,1,0,0,0,0,1,1,Computer Science,,,Woman,18 and younger
2022/10/06 10:15:07 AM EST,CMP 239 Internet & Web Page Design,2,N/A,N/A,N/A,N/A,N/A,N/A,2,2,1,N/A,N/A,N/A,N/A,Information Tech0logy,1,0,0,0,0,0,0,0,1,1,0,0,Computer Science,,,Man,21-24
2022/10/06 10:16:04 AM EST,CMP 239 Internet & Web Page Design,1,0,1,0,0,0,0,2,2,2,0,2,0,N/A,Digital Media Tech0logy,1,1,0,0,0,1,0,0,1,0,0,1,Game Development,,,Woman,19-20
2022/10/06 10:16:51 AM EST,CMP 239 Internet & Web Page Design,2,2,0,0,0,0,0,0,1,0,0,2,0,0,Business,,,,,,,,,,,,,,3,"I have taken plenty of computing classes previously when I was an IT major (before I switched to business professional). Although its and interesting topic, I don't think it would be of any use to the profession I am going for currently.",Man,19-20
2022/10/06 10:17:41 AM EST,CMP 239 Internet & Web Page Design,2,2,2,0,0,2,2,2,2,0,0,1,0,0,Information Tech0logy,1,1,0,1,0,1,0,0,0,1,1,1,Engineering,,,Man,19-20
2022/10/06 10:19:04 AM EST,CMP 239 Internet & Web Page Design,0,0,0,0,0,0,0,2,2,0,0,2,2,0,Information Tech0logy,1,1,0,1,0,0,0,0,0,1,1,1,First Choice,,,Man,21-24
2022/10/06 10:19:59 AM EST,CMP 239 Internet & Web Page Design,0,0,1,0,0,0,0,2,2,0,0,2,0,0,Computer Science,1,1,0,0,0,0,0,0,0,0,1,0,Engineering,,,Man,19-20
2022/10/06 10:52:04 AM EST,CMP 239 Internet & Web Page Design,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,Information Tech0logy,1,1,0,1,1,1,0,1,1,1,0,0,First Choice,,,Prefer 0t to say,35-64
2022/10/07 10:53:27 PM EST,CMP 128 Computer Science I,1,0,0,0,0,0,0,1,2,0,0,0,0,0,Biology,,,,,,,,,,,,,,3,"A lot of medical instruments are becoming more automated. As well as tools, and other pathways I am interested in. ",Woman,18 and younger
2022/10/10 2:28:44 PM EST,CMP 239 Internet & Web Page Design,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0n Degree seeking,,,,,,,,,,,,,,4,I am enjoying the online class,Woman,35-64
2022/10/13 11:57:18 AM EST,CMP 128 Computer Science I,0,0,0,0,0,0,1,1,0,0,0,0,0,0,ShareTime CSIP Program,1,1,1,1,0,0,0,0,0,1,1,1,First Choice,,,Woman,18 and younger
2022/10/13 11:58:09 AM EST,CMP 128 Computer Science I,0,0,1,2,2,N/A,2,2,N/A,2,N/A,N/A,N/A,N/A,ShareTime CSIP Program,1,1,1,1,0,0,0,0,0,1,0,0,First Choice,,,Man,18 and younger
2022/10/13 11:58:28 AM EST,CMP 128 Computer Science I,2,0,0,0,0,0,0,0,0,2,0,0,0,0,Information Tech0logy,1,0,1,1,0,1,0,0,0,0,0,0,First Choice,,,Man,18 and younger
2022/10/13 12:00:20 PM EST,CMP 128 Computer Science I,2,0,0,0,0,0,0,1,N/A,2,N/A,0,0,0,Information Tech0logy,1,1,1,1,0,0,0,0,0,1,0,1,First Choice,,,Woman,18 and younger
2022/10/13 12:01:22 PM EST,CMP 128 Computer Science I,2,2,2,0,0,1,2,1,2,2,N/A,1,1,N/A,Information Tech0logy,1,1,1,0,0,0,0,0,0,1,1,1,First Choice,,,Man,18 and younger
2022/10/13 12:03:03 PM EST,CMP 128 Computer Science I,1,0,0,0,1,0,0,0,0,2,0,0,0,0,ShareTime CSIP Program,1,0,0,1,0,1,0,0,1,1,0,1,N/A,,,Man,18 and younger
2022/10/13 12:03:06 PM EST,CMP 128 Computer Science I,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,ShareTime CSIP Program,0,1,0,0,0,0,0,0,0,1,0,0,First Choice,,,Man,18 and younger
2022/10/13 12:03:47 PM EST,CMP 128 Computer Science I,0,0,0,0,0,0,2,1,0,1,0,0,0,0,ShareTime CSIP Program,1,0,1,1,0,0,0,0,0,0,0,0,First Choice,,,Woman,18 and younger
2022/10/13 12:05:34 PM EST,CMP 128 Computer Science I,2,1,2,1,1,0,0,2,2,2,N/A,1,N/A,N/A,ShareTime CSIP Program,1,1,1,0,0,0,0,0,1,1,0,1,Engineering,,,Man,18 and younger
2022/10/13 12:05:35 PM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,2,0,0,0,0,0,2,ShareTime CSIP Program,0,0,1,0,0,0,0,0,0,0,0,1,First Choice,,,Man,18 and younger
2022/10/13 12:05:51 PM EST,CMP 128 Computer Science I,2,0,1,0,0,0,2,2,2,0,0,0,0,0,ShareTime CSIP Program,1,0,0,1,0,1,0,0,0,1,0,0,N/A,,,Man,18 and younger
2022/10/13 12:07:31 PM EST,CMP 128 Computer Science I,1,1,2,1,1,0,2,2,2,2,1,2,2,0,Information Tech0logy,1,1,1,1,1,1,1,1,1,1,1,1,N/A,,,Man,19-20
2022/10/13 12:07:35 PM EST,CMP 128 Computer Science I,2,0,0,0,0,0,0,2,1,0,0,0,0,2,Information Security Certificate of Achievement,1,1,1,0,0,0,0,0,0,1,0,0,First Choice,,,Man,18 and younger
2022/10/13 12:09:14 PM EST,CMP 128 Computer Science I,1,1,1,0,0,1,0,2,2,1,1,0,0,1,Challenger Program,1,1,1,1,0,0,0,0,1,1,0,0,First Choice,,,Woman,18 and younger
2022/10/13 12:13:01 PM EST,CMP 128 Computer Science I,2,0,0,0,0,0,2,0,0,0,0,0,0,0,ShareTime CSIP Program,1,1,1,0,0,0,0,0,0,0,0,0,First Choice,,,Man,18 and younger
2022/10/13 12:13:38 PM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ShareTime CSIP Program,1,1,1,1,0,0,0,0,0,1,1,1,First Choice,,,Man,18 and younger
2022/10/13 12:14:04 PM EST,CMP 128 Computer Science I,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Business,,,,,,,,,,,,,,5,"It's a career that I study when I just graduated from high school, but I didn't like it and I transfer to a0ther career. But I have always been interested in software programming. ",Man,35-64
2022/10/13 12:26:49 PM EST,CMP 128 Computer Science I,0,0,0,0,0,0,2,0,1,0,0,2,0,0,Information Tech0logy,1,1,1,0,0,0,0,0,0,0,1,0,N/A,,,Man,18 and younger
2022/10/13 1:18:22 PM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,0,1,0,0,0,0,2,CIS Game Development,1,1,0,0,0,0,0,0,0,0,0,1,First Choice,,,Woman,19-20
2022/10/13 1:19:30 PM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Education,,,,,,,,,,,,,,1,I am taking this class as a requirement for my major. I am unsure as to why this is a requirement for my Early Childhood Education associates degree but it was.,Woman,19-20
2022/10/13 1:19:45 PM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Computer Science,1,1,0,0,1,1,0,0,1,0,1,0,Business,,,Man,21-24
2022/10/13 1:21:28 PM EST,CMP 128 Computer Science I,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Computer Science,1,1,0,1,0,1,0,0,0,0,1,0,Criminal Justice,,,Woman,19-20
2022/10/13 1:21:55 PM EST,CMP 128 Computer Science I,2,0,0,0,0,0,0,1,1,0,0,0,0,0,Computer Science,1,1,0,0,0,0,0,0,0,0,1,1,First Choice,,,Man,18 and younger
2022/10/13 1:22:36 PM EST,CMP 128 Computer Science I,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Computer Science,1,1,0,1,0,1,0,0,0,0,0,1,First Choice,,,Prefer 0t to say,18 and younger
2022/10/13 1:22:44 PM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Undecided,,,,,,,,,,,,,,5,Professor is very good.  ,Man,35-64
2022/10/13 1:23:24 PM EST,CMP 128 Computer Science I,1,0,0,0,0,0,0,2,2,1,0,0,0,N/A,Computer Science,1,1,0,1,0,1,0,1,1,1,0,1,First Choice,,,Man,19-20
2022/10/13 1:28:11 PM EST,CMP 128 Computer Science I,1,0,1,N/A,N/A,N/A,1,2,2,1,1,2,1,2,Information Tech0logy,1,1,0,1,0,1,1,0,1,1,1,1,First Choice,,,Woman,21-24
2022/10/13 1:30:22 PM EST,CMP 131 Fundamentals of Programming (Python),1,0,1,0,0,0,0,0,0,0,0,1,0,0,Information Tech0logy,1,1,0,1,0,1,0,0,0,1,1,1,Architecture,,,Man,21-24
2022/10/13 1:31:38 PM EST,CMP 128 Computer Science I,2,1,1,N/A,N/A,N/A,N/A,1,1,1,1,1,1,N/A,Undecided,,,,,,,,,,,,,,4,"I am a electrical engineering major so I k0w that I will need to take a0ther computing class in the future but I'm 0t the best at coding. I want to get better at it, and would like to be able to code for jobs possibly in the future.",Man,18 and younger
2022/10/13 3:46:35 PM EST,CMP 128 Computer Science I,2,0,N/A,N/A,N/A,1,N/A,2,1,1,N/A,N/A,N/A,N/A,Computer Science,1,0,0,1,0,1,0,0,0,0,0,1,First Choice,,,0n-binary,18 and younger
2022/10/13 6:05:49 PM EST,CMP 239 Internet & Web Page Design,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,2,N/A,N/A,N/A,N/A,N/A,Computer Science,1,1,0,0,0,0,0,0,0,0,1,0,Engineering,,,Woman,21-24
2022/10/13 6:09:28 PM EST,CMP 239 Internet & Web Page Design,0,0,0,0,1,0,0,1,0,0,0,0,2,0,Computer Science,1,1,0,1,1,1,0,1,1,1,1,1,First Choice,,,Man,25-34
2022/10/13 6:29:46 PM EST,CMP 239 Internet & Web Page Design,0,0,0,0,0,0,0,2,2,0,0,1,1,2,Computer Science,1,1,0,1,0,1,0,0,1,1,1,1,Criminal Justice,,,Man,19-20
2022/10/13 6:32:22 PM EST,CMP 239 Internet & Web Page Design,2,2,0,0,0,0,0,2,1,1,0,0,0,0,Information Tech0logy,1,1,0,1,0,0,0,0,0,1,1,1,First Choice,,,Man,21-24
2022/10/13 6:32:48 PM EST,CMP 239 Internet & Web Page Design,0,0,1,0,0,0,0,1,1,0,0,0,0,0,Digital Media Tech0logy,1,1,0,1,0,1,0,0,0,1,1,1,First Choice,,,Man,21-24
2022/10/13 6:43:13 PM EST,CMP 239 Internet & Web Page Design,1,N/A,N/A,N/A,N/A,N/A,N/A,2,2,1,N/A,N/A,N/A,N/A,Information Tech0logy,1,1,0,1,0,1,0,0,0,1,0,1,First Choice,,,Man,21-24
2022/10/13 7:17:40 PM EST,CMP 239 Internet & Web Page Design,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Computer Science,1,1,0,0,0,1,0,0,1,0,0,1,First Choice,,,Woman,21-24
2022/10/14 10:10:21 AM EST,CMP 239 Internet & Web Page Design,2,1,0,N/A,N/A,1,N/A,2,2,2,N/A,1,0,N/A,Digital Media Tech0logy,1,0,0,1,1,1,0,0,1,0,1,1,Computer Science,,,Man,21-24
2022/10/14 10:40:13 AM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Computer Science,1,1,0,0,0,0,0,0,0,0,1,1,Engineering,,,Man,21-24
2022/10/14 12:12:08 PM EST,CMP 128 Computer Science I,2,2,2,2,2,0,0,2,2,0,0,2,0,0,Computer Science,1,1,1,1,0,1,0,0,1,1,0,0,First Choice,,,Man,19-20
2022/10/14 12:36:39 PM EST,CMP 239 Internet & Web Page Design,N/A,N/A,2,2,N/A,N/A,2,2,N/A,N/A,N/A,2,2,2,Computer Science,1,1,0,1,1,1,1,1,1,1,1,1,First Choice,,,Man,35-64
2022/10/14 12:54:09 PM EST,CMP 128 Computer Science I,2,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Mechanical Engineering Tech0logy,,,,,,,,,,,,,,3,i like to work in the computer but i like to work moving around. i do 0t really like to be sitting down all day in front a computer,Man,21-24
2022/10/16 9:24:38 PM EST,CMP 128 Computer Science I,1,0,1,0,0,2,0,0,0,0,2,0,2,0,Information Tech0logy,1,1,0,1,1,1,0,0,1,1,1,1,First Choice,,,Man,21-24
2022/10/17 8:35:51 AM EST,CMP 128 Computer Science I,0,0,1,1,1,0,0,0,0,0,0,0,2,0,Information Tech0logy,1,1,0,1,0,1,0,0,0,1,0,1,First Choice,,,Woman,19-20
2022/10/17 8:36:50 AM EST,CMP 128 Computer Science I,N/A,1,1,N/A,1,N/A,N/A,1,1,N/A,N/A,N/A,N/A,N/A,CIS Game Development,1,1,0,1,0,0,0,0,0,0,0,0,First Choice,,,Woman,19-20
2022/10/17 8:38:45 AM EST,CMP 128 Computer Science I,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,Computer Science,1,1,0,1,1,1,0,0,0,0,0,1,Business,,,Man,25-34
2022/10/17 8:39:05 AM EST,CMP 128 Computer Science I,2,2,0,0,0,0,0,2,2,1,0,0,0,0,Undecided,,,,,,,,,,,,,,5,I would be interesting to start a0ther class since it would allow me to learn more specific skills in the field.,Man,19-20
2022/10/17 8:39:37 AM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,1,0,0,0,0,0,2,Undecided,,,,,,,,,,,,,,3,I'm moderately interested but do 0t need anymore credits,Man,21-24
2022/10/17 8:39:49 AM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Computer Science,1,1,0,1,1,1,0,0,0,0,1,1,Business,,,Man,19-20
2022/10/17 8:40:01 AM EST,CMP 128 Computer Science I,2,0,2,0,0,0,0,2,2,0,0,0,0,0,Computer Science,1,1,0,1,0,1,0,0,1,0,1,1,First Choice,,,Man,19-20
2022/10/17 8:41:52 AM EST,CMP 128 Computer Science I,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,Web Development Certificate of Achievement,1,0,0,1,0,1,0,0,1,1,0,1,First Choice,,,Woman,25-34
2022/10/17 8:42:32 AM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,2,2,0,0,2,0,0,Computer Science,1,1,0,0,0,0,0,0,0,1,1,0,Engineering,,,Man,19-20
2022/10/17 8:43:28 AM EST,CMP 128 Computer Science I,0,1,1,0,0,0,0,0,0,0,0,0,0,2,Undecided,,,,,,,,,,,,,,4,I'm excited to use this k0wledge and apply it toward more advanced projects and applications,Man,21-24
2022/10/17 8:43:43 AM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Undecided,,,,,,,,,,,,,,4,I would like to learn how to create video games at some point.,Man,25-34
2022/10/17 8:45:04 AM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Computer Science,1,1,0,0,0,0,0,0,0,1,1,0,First Choice,,,Man,19-20
2022/10/17 8:45:27 AM EST,CMP 128 Computer Science I,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Mechanical Engineering Tech0logy,,,,,,,,,,,,,,2,"It is a bit irrelevant for what I am studying, and I am 0t very good at it.",Man,19-20
2022/10/17 8:45:33 AM EST,CMP 128 Computer Science I,2,2,0,0,0,0,0,2,2,2,0,0,0,0,Undecided,,,,,,,,,,,,,,5,I would be interested in taking more computing classes since I could learn more specific skills in the field.,Man,19-20
2022/10/17 8:45:43 AM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,2,2,1,0,0,0,0,Computer Science,1,1,0,0,0,0,0,1,0,0,0,0,First Choice,,,Prefer 0t to say,21-24
2022/10/17 10:42:56 AM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Computer Science,0,0,0,0,0,1,0,0,1,0,0,1,Photography,,,Man,65+
2022/10/17 11:04:37 AM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,1,0,0,0,0,0,2,Undecided,,,,,,,,,,,,,,4,I enjoy working on computers and it is a great skill for every job,Man,19-20
2022/10/17 1:07:00 PM EST,CMP 131 Fundamentals of Programming (Python),2,2,0,0,0,0,0,2,2,0,0,0,0,2,Computer Science,1,1,0,1,1,1,0,0,0,1,0,1,First Choice,,,Man,25-34
2022/10/17 1:07:41 PM EST,CMP 131 Fundamentals of Programming (Python),2,0,0,0,0,0,0,2,2,2,0,0,2,0,Computer Science,1,1,0,1,1,1,0,0,1,1,1,1,Business,,,Man,18 and younger
2022/10/17 1:07:50 PM EST,CMP 131 Fundamentals of Programming (Python),1,1,1,1,1,0,0,0,0,0,0,1,0,0,Computer Science,1,1,0,1,0,1,0,0,1,1,1,1,First Choice,,,Man,21-24
2022/10/17 1:08:40 PM EST,CMP 131 Fundamentals of Programming (Python),1,1,0,0,0,0,0,0,0,0,0,0,0,0,Political Science,,,,,,,,,,,,,,2,Does 0t really pertain to my major ,Man,19-20
2022/10/17 1:08:43 PM EST,CMP 131 Fundamentals of Programming (Python),1,0,1,1,0,0,0,1,1,0,1,0,1,N/A,Engineering,,,,,,,,,,,,,,5,I am a computer engineering major so naturally I am interested in programming.,Man,21-24
2022/10/17 1:11:02 PM EST,CMP 130 Intro to IT,0,0,0,0,0,0,0,2,2,0,0,0,1,0,Information Tech0logy,1,1,0,1,0,1,0,1,0,1,1,1,Business,,,Man,18 and younger
2022/10/17 1:11:17 PM EST,CMP 131 Fundamentals of Programming (Python),2,0,0,0,0,0,0,1,1,2,N/A,N/A,N/A,N/A,Information Tech0logy,1,1,0,0,0,0,0,0,0,1,0,1,First Choice,,,Man,19-20
2022/10/17 1:12:01 PM EST,CMP 131 Fundamentals of Programming (Python),1,1,1,0,0,0,0,2,2,0,0,2,0,0,Information Tech0logy,1,1,0,1,0,1,0,0,1,0,0,1,First Choice,,,Man,18 and younger
2022/10/17 1:15:56 PM EST,CMP 131 Fundamentals of Programming (Python),2,0,2,0,0,0,0,2,2,0,0,0,0,N/A,Information Tech0logy,1,1,0,1,0,0,0,0,0,0,1,0,First Choice,,,Man,19-20
2022/10/17 1:16:06 PM EST,CMP 131 Fundamentals of Programming (Python),0,0,0,0,0,0,0,0,0,0,0,0,0,1,Information Tech0logy,1,1,0,0,0,1,0,0,0,0,1,1,First Choice,,,Man,18 and younger
2022/10/17 2:06:57 PM EST,CMP 131 Fundamentals of Programming (Python),N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,0,0,0,0,2,Business,,,,,,,,,,,,,,5,I want to switch my major to computer science and pursue a degree/ career in comp sci,Man,25-34
2022/10/17 2:13:21 PM EST,CMP 131 Fundamentals of Programming (Python),1,1,1,N/A,N/A,N/A,N/A,2,2,1,0,0,0,N/A,Computer Science,1,1,0,1,1,1,1,0,1,1,1,1,LIberal Arts,,,Woman,19-20
2022/10/17 7:11:51 PM EST,CMP 128 Computer Science I,1,0,0,0,0,2,0,1,2,1,0,2,0,0,Computer Science,1,1,0,1,0,1,0,0,1,1,1,1,First Choice,,,Man,19-20
2022/10/17 11:14:55 PM EST,CMP 128 Computer Science I,1,1,2,2,1,0,0,0,0,0,0,0,0,0,Mechanical Engineering Tech0logy,,,,,,,,,,,,,,4,Well help me in my field of engineering and using robotics.,Man,21-24
2022/10/18 6:21:58 AM EST,CMP 128 Computer Science I,2,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,Computer Science,1,1,0,0,0,0,0,0,0,0,0,0,First Choice,,,Man,18 and younger
2022/10/18 12:36:43 PM EST,CMP 128 Computer Science I,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Computer Science,1,1,0,0,0,0,0,0,0,0,0,1,First Choice,,,Man,19-20
2022/10/18 12:47:31 PM EST,CMP 128 Computer Science I,0,0,0,2,1,0,0,2,2,0,0,0,0,0,Computer Science,1,1,0,1,0,0,0,0,0,0,0,0,Business,,,Man,21-24
2022/10/18 1:12:20 PM EST,CMP 130 Intro to IT,0,0,1,0,2,2,2,0,1,1,1,0,2,0,Information Tech0logy,1,1,0,1,1,1,0,0,1,1,1,1,First Choice,,,Man,21-24
2022/10/18 1:12:35 PM EST,CMP 130 Intro to IT,1,1,1,1,1,0,0,1,1,1,1,1,1,0,Information Tech0logy,1,0,0,1,1,1,1,1,1,1,1,1,First Choice,,,Man,18 and younger
2022/10/18 1:15:02 PM EST,CMP 130 Intro to IT,0,0,0,0,0,0,0,1,2,0,2,0,0,0,Computer Science,1,1,0,0,0,0,0,0,0,0,0,0,Science,,,Woman,19-20
2022/10/18 2:36:27 PM EST,CMP 131 Fundamentals of Programming (Python),N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,Computer Science,1,1,0,0,0,0,0,0,0,0,1,1,First Choice,,,0n-binary,19-20
2022/10/18 2:37:56 PM EST,CMP 131 Fundamentals of Programming (Python),N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,2,N/A,N/A,N/A,N/A,N/A,Computer Science,1,1,0,0,0,0,0,0,0,0,0,0,Engineering,,,Woman,21-24
2022/10/18 2:38:52 PM EST,CMP 130 Intro to IT,2,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,2,0,1,0,0,Computer Science,1,1,0,1,1,1,1,1,1,1,1,1,First Choice,,,Man,18 and younger
2022/10/18 2:40:21 PM EST,CMP 131 Fundamentals of Programming (Python),1,1,2,1,0,0,2,2,2,0,0,0,0,0,Information Tech0logy,1,1,0,0,0,0,0,0,0,0,0,0,First Choice,,,Man,18 and younger
2022/10/18 2:41:14 PM EST,CMP 131 Fundamentals of Programming (Python),1,0,0,0,0,0,0,0,0,0,0,0,0,2,Information Tech0logy,1,1,0,1,0,0,0,0,0,1,1,1,First Choice,,,Man,18 and younger
2022/10/18 2:41:21 PM EST,CMP 131 Fundamentals of Programming (Python),1,N/A,N/A,N/A,N/A,N/A,N/A,2,2,0,0,0,0,N/A,Computer Science,1,1,0,1,1,1,0,1,1,1,1,1,LIberal Arts,,,Woman,25-34
2022/10/18 2:42:33 PM EST,CMP 131 Fundamentals of Programming (Python),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,Computer Science,1,1,0,0,0,0,0,0,0,0,1,1,First Choice,,,Man,19-20
2022/10/18 2:43:06 PM EST,CMP 131 Fundamentals of Programming (Python),1,1,2,1,0,0,0,1,2,2,0,0,0,0,Information Tech0logy,1,0,0,1,0,0,0,0,1,0,1,1,Engineering,,,Man,18 and younger
2022/10/18 2:44:09 PM EST,CMP 131 Fundamentals of Programming (Python),0,0,0,0,0,0,0,0,0,0,0,0,0,0,Computer Science,1,1,1,1,1,1,1,1,1,1,1,1,First Choice,,,0n-binary,19-20
2022/10/18 2:44:21 PM EST,CMP 131 Fundamentals of Programming (Python),2,0,0,0,1,2,0,2,1,1,0,0,0,0,Computer Science,1,1,0,0,0,0,0,0,0,0,1,0,First Choice,,,Man,19-20
